id,Class,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation
4201,1,6226,152.7149758,53.07475061,0.937664702,6413,89.03476515,0.613822341,344.717,0.658405693,2.877356446
4202,1,6712,157.7638564,54.8258993,0.937673031,6876,92.4444905,0.505955073,359.277,0.653435884,2.87754252
4203,1,6587,157.5110396,54.73744302,0.937674438,6723,91.57963137,0.822655177,358.817,0.642911961,2.87757394
4204,1,5992,150.3098427,52.23407801,0.937676512,6161,87.34558576,0.469298246,334.842,0.671586278,2.87762029
4205,1,5742,146.6452775,50.95907646,0.937680381,5886,85.50404356,0.581821867,331.559,0.656374061,2.877706734
4206,1,6015,149.9482702,52.10675584,0.937680645,6151,87.51306109,0.494654605,338.692,0.658924444,2.877712645
4207,1,6459,155.537025,54.04879827,0.93768074,6741,90.68546862,0.481440072,358.482,0.631597556,2.877714768
4208,1,5939,149.4207754,51.92333644,0.937680933,6118,86.95843637,0.802567568,338.63,0.65083714,2.877719069
4209,1,5775,146.3274973,50.84732606,0.937683729,5878,85.74939283,0.503663004,328.497,0.67251045,2.87778156
4210,1,6270,152.5290894,53.0012995,0.9376862,6458,89.34882174,0.528311426,342.213,0.672797545,2.877836786
4211,1,7038,161.7139838,56.19209164,0.937688044,7253,94.66287507,0.691627359,375.177,0.628328435,2.877877992
4212,1,6010,150.1535578,52.17426686,0.937690088,6129,87.47668069,0.533937456,335.629,0.67044843,2.877923674
4213,1,5801,147.2309639,51.15732469,0.937693663,5936,85.94220499,0.784448952,329.59,0.671065136,2.878003587
4214,1,4927,135.3274429,47.01756395,0.937703867,5069,79.20385872,0.506997325,300.474,0.685770232,2.878231697
4215,1,5105,137.4289134,47.74712402,0.937705391,5254,80.62188212,0.586511949,308.147,0.675600127,2.878265786
4216,1,4902,134.8194759,46.83884161,0.937710013,5033,79.00265975,0.575757576,303.284,0.669705973,2.878369132
4217,1,5222,139.5074316,48.46566507,0.937714956,5357,81.54052307,0.666922095,312.331,0.672692442,2.878479669
4218,1,6106,151.0113995,52.46154948,0.937716572,6252,88.17256183,0.68560521,338.655,0.669039378,2.878515809
4219,1,6573,156.9619056,54.5281253,0.937718076,6733,91.48225799,0.600164354,353.914,0.659444137,2.878549458
4220,1,6432,155.5293517,54.02837981,0.937723032,6757,90.49572781,0.510476191,378.859,0.56311965,2.878660293
4221,1,6502,156.1802221,54.25291109,0.937726757,6673,90.98683157,0.67898914,353.069,0.655447112,2.878743628
4222,1,6134,151.5576926,52.6442891,0.937733788,6282,88.37449501,0.679441737,342.964,0.655324741,2.878900924
4223,1,6237,152.2331439,52.87705293,0.937738307,6343,89.11338306,0.504,339.761,0.678951193,2.879002052
4224,1,5604,144.8061371,50.29589254,0.937742002,5751,84.47031673,0.525506377,325.796,0.663462674,2.879084747
4225,1,4556,130.2475856,45.23803603,0.937745406,4707,76.16350416,0.689884918,298.288,0.643460682,2.879160925
4226,1,6669,157.5868235,54.73051133,0.93775265,6835,92.14789484,0.496463932,354.43,0.667128712,2.879323063
4227,1,5150,138.6499171,48.15184595,0.937757471,5254,80.97643889,0.841503268,308.41,0.680393554,2.879430983
4228,1,6282,153.5813531,53.33681289,0.937758879,6504,89.43428213,0.535549872,344.883,0.663688391,2.879462509
4229,1,5195,139.1475612,48.32348504,0.937760633,5305,81.32944999,0.483165923,307.251,0.691526466,2.87950178
4230,1,5308,140.8387802,48.90949115,0.937764115,5422,82.20921787,0.486615328,315.041,0.672057796,2.879579748
4231,1,5771,146.7103198,50.94817438,0.937764982,5924,85.71969093,0.727009322,330.93,0.662199212,2.879599152
4232,1,5093,138.3552729,48.04628239,0.937766133,5233,80.52706999,0.857407407,306.202,0.682601902,2.879624938
4233,1,5774,146.3397929,50.81795002,0.937768907,5935,85.74196832,0.620459918,331.005,0.662243242,2.879687056
4234,1,6773,159.0640137,55.23635241,0.937769396,6930,92.8636174,0.520479521,355.818,0.672256656,2.879698003
4235,0,7668,129.2879292,76.96069712,0.803528776,7813,98.80891068,0.676190476,333.695,0.865351537,1.679921493
4236,1,5827,147.0300167,51.05736473,0.937769593,5983,86.13458555,0.545292907,332.685,0.661589254,2.879702419
4237,1,6021,150.3857962,52.22097817,0.937773799,6171,87.55669762,0.513299233,337.119,0.665751312,2.879796616
4238,1,6051,150.6442414,52.30937003,0.937777123,6254,87.77455488,0.8068,339.903,0.658153237,2.87987107
4239,1,6421,154.6524966,53.69695503,0.937787257,6557,90.41831184,0.493353823,346.821,0.67081345,2.880098072
4240,1,6392,154.3764078,53.59788026,0.937794964,6541,90.21389677,0.664449064,344.51,0.676772908,2.88027077
4241,1,5620,145.6008787,50.54903538,0.937800234,5797,84.59081653,0.704702194,332.055,0.64051032,2.880388866
4242,1,6064,150.7078368,52.31985606,0.937805612,6224,87.86879195,0.496154476,335.152,0.678399354,2.880509393
4243,1,6697,158.0664977,54.87405342,0.937806646,6860,92.3411351,0.694781616,354.525,0.669570686,2.880532563
4244,1,5582,144.7760051,50.25941096,0.937808541,5742,84.30434828,0.511172161,325.483,0.662129711,2.880575047
4245,1,6034,150.1911401,52.13826022,0.937811081,6173,87.65116892,0.480950104,334.841,0.676297698,2.880631986
4246,1,5230,140.3843413,48.73370271,0.937811519,5355,81.6029584,0.817954332,313.19,0.670032362,2.880641804
4247,1,6295,153.1168311,53.15338095,0.937812341,6423,89.52677216,0.520076008,343.082,0.672062607,2.88066024
4248,1,6839,159.7527047,55.4566513,0.937813093,6991,93.31497868,0.607911111,358.478,0.66877103,2.880677087
4249,1,6692,158.5165011,55.02615033,0.937816279,6878,92.30665758,0.548479633,361.73,0.642682892,2.88074852
4250,1,6551,157.203895,54.56696113,0.937824618,6783,91.32903294,0.466595442,356.103,0.649181595,2.880935492
4251,1,6736,158.8449275,55.13599817,0.937825971,6903,92.60961923,0.83573201,355.078,0.671373836,2.880965844
4252,1,4481,129.5007125,44.94847786,0.937831609,4631,75.53400823,0.508395734,290.145,0.668889881,2.881092279
4253,1,6230,152.6529568,52.97793237,0.937847298,6359,89.06336151,0.529761905,339.633,0.678700467,2.881444216
4254,1,5765,146.7985527,50.94594511,0.93784787,5943,85.67511877,0.532661924,330.122,0.6647529,2.881457049
4255,1,6449,154.8791554,53.75023011,0.937848016,6594,90.61524057,0.476644494,347.32,0.67180411,2.881460322
4256,1,5442,143.3881521,49.76205446,0.937848702,5579,83.2404325,0.459008097,320.65,0.665129045,2.881475727
4257,1,6806,159.3075558,55.28630276,0.937849844,6975,93.0895716,0.63135436,357.701,0.668438568,2.881501347
4258,1,6342,153.7073352,53.34274299,0.937849969,6451,89.86036497,0.501939058,342.902,0.677791418,2.881504148
4259,0,6186,116.5290295,69.31359542,0.803860205,6403,88.74829477,0.789131267,304.788,0.836804586,1.681185759
4260,1,6612,157.2058433,54.55370327,0.937857419,6765,91.75325536,0.474897651,354.97,0.659415889,2.881671342
4261,1,6222,152.7957704,53.02330153,0.937857455,6388,89.0061596,0.652474832,345.155,0.656313795,2.881672133
4262,1,6682,158.011818,54.83236132,0.937859836,6837,92.23766388,0.697786132,352.292,0.676566941,2.881725576
4263,1,5630,144.7420205,50.22746362,0.937860061,5742,84.66604182,0.678803955,323.471,0.676157013,2.881730633
4264,1,5966,149.2262263,51.78264616,0.937862288,6107,87.15587831,0.571784551,334.752,0.669031787,2.881780622
4265,1,5961,150.2419547,52.1349857,0.937862599,6113,87.11934875,0.699155524,339.226,0.650954634,2.881787588
4266,1,6077,150.1874401,52.1115585,0.93787371,6203,87.96292806,0.698505747,337.332,0.671095023,2.882037007
4267,0,6167,116.7486992,69.29725672,0.80479038,6285,88.6118969,0.6028348,302.402,0.8474508,1.684752106
4268,1,6269,153.9882764,53.4276264,0.937880278,6514,89.34169635,0.483719136,356.281,0.620615773,2.882184494
4269,1,6510,156.4688452,54.2872629,0.937882688,6699,91.04278904,0.470920139,354.309,0.651668133,2.882238612
4270,1,7142,162.8800905,56.50974038,0.93788705,7405,95.3597233,0.525997938,384.961,0.605614469,2.882336557
4271,1,6573,157.241273,54.55248465,0.937889214,6833,91.48225799,0.58818792,362.87,0.627294337,2.882385174
4272,1,5895,149.1229644,51.73325975,0.937895912,6083,86.63571502,0.658953722,335.743,0.657173042,2.882535628
4273,1,5524,143.9017836,49.92151766,0.93789701,5674,83.86522071,0.646838408,325.555,0.654960026,2.882560274
4274,1,6020,149.1490224,51.73975166,0.937902231,6211,87.54942638,0.627868169,342.667,0.644260923,2.882677586
4275,1,5761,147.9270302,51.31583137,0.93790226,5966,85.6453911,0.714409722,331.625,0.658283869,2.882678234
4276,1,5800,146.7646992,50.91134518,0.937905471,5949,85.93479714,0.511193372,330.869,0.665772266,2.88275037
4277,1,6374,154.2894285,53.52013379,0.937908999,6525,90.08678515,0.519224503,340.617,0.690381721,2.88282965
4278,1,5870,148.4137353,51.4806302,0.937912326,5994,86.45181391,0.753433449,331.344,0.671876953,2.8829044
4279,1,6116,151.158319,52.43165748,0.937914755,6261,88.24473387,0.479310345,338.124,0.672241539,2.882959004
4280,1,6103,152.0719118,52.74552443,0.937922117,6277,88.1508987,0.787687145,340.904,0.65991658,2.883124463
4281,1,6403,156.0060557,54.10878842,0.937925146,6704,90.291488,0.534920635,351.376,0.651702184,2.883192551
4282,0,6449,119.1621331,70.6055557,0.805558155,6749,90.61524057,0.70067362,340.807,0.697726516,1.687716099
4283,1,5904,148.0277479,51.34044435,0.937928058,6022,86.70182393,0.512144344,328.966,0.685573756,2.883258019
4284,1,6832,159.8644922,55.44389352,0.937932424,6963,93.26721058,0.81585861,364.342,0.646754182,2.883356166
4285,1,5291,140.1502087,48.60609016,0.937933832,5399,82.07746604,0.804592457,314.82,0.67084625,2.883387828
4286,1,6032,150.4272466,52.16759887,0.937940504,6177,87.6366415,0.533050548,337.085,0.667102153,2.883537863
4287,1,5891,147.6317622,51.19571031,0.937946578,6024,86.60631708,0.791163041,334.09,0.663241868,2.883674459
4288,1,5303,140.8603075,48.84738522,0.937946897,5447,82.17048926,0.499152861,317.925,0.659298566,2.883681632
4289,1,6694,158.750017,55.04838326,0.937953362,6900,92.32045013,0.559137989,356.337,0.662481467,2.883827056
4290,1,6032,150.7308461,52.26748805,0.937953745,6227,87.6366415,0.607085346,337.911,0.66384477,2.883835664
4291,1,6903,161.1250231,55.86972841,0.937958445,7164,93.75058708,0.558179025,360.596,0.667123021,2.883941405
4292,1,6925,161.4770974,55.98638518,0.937970862,7154,93.89986074,0.520715843,361.432,0.666156761,2.884220813
4293,1,6678,158.591691,54.98354764,0.937976518,6887,92.21005195,0.486734694,357.11,0.658039942,2.884348097
4294,1,5880,148.4109892,51.45384167,0.93797669,6006,86.52542125,0.666666667,330.947,0.674637213,2.884351963
4295,1,5989,150.1988423,52.07307911,0.937978186,6196,87.32371747,0.573988883,338.06,0.658531575,2.884385654
4296,1,6169,151.2251324,52.4287132,0.937978614,6318,88.62626446,0.476481038,338.248,0.677569985,2.884395271
4297,1,6029,149.6536711,51.88369147,0.937979125,6220,87.61484586,0.496132324,345.209,0.635756675,2.884406774
4298,1,6035,150.6743979,52.2368161,0.937980972,6187,87.65843172,0.639436321,340.209,0.655232668,2.884448348
4299,1,5698,145.9766828,50.60695288,0.93798408,5849,85.17581186,0.719444444,331.311,0.652319856,2.884518321
4300,0,7425,128.6983718,75.97255559,0.807173103,7650,97.23067222,0.807416268,338.728,0.813212651,1.694011355
4301,1,6039,149.7548556,51.91659234,0.937984502,6180,87.68747693,0.5,333.475,0.682414634,2.884527832
4302,1,6760,158.6077359,54.98434236,0.937987629,6981,92.77445404,0.60966811,360.339,0.654235373,2.884598217
4303,1,6329,154.7838233,53.65851983,0.937988086,6530,89.76821864,0.56650555,348.927,0.653244568,2.884608517
4304,1,6250,152.8512965,52.98815836,0.937989095,6395,89.20620581,0.598659004,342.328,0.670200945,2.884631232
4305,1,6523,156.8182753,54.36334291,0.937989159,6748,91.13364664,0.511969233,352.79,0.658604524,2.884632675
4306,1,7122,163.2354587,56.58791217,0.937989252,7367,95.22611006,0.474610156,377.588,0.627733731,2.884634765
4307,1,6597,156.809663,54.35707181,0.937996903,6785,91.64912044,0.506876681,356.347,0.652845078,2.884807031
4308,1,6562,156.9067121,54.38674741,0.938006243,6698,91.40567757,0.48535503,351.504,0.667398993,2.885017391
4309,1,7347,166.6706964,57.77051152,0.9380076,7562,96.71861731,0.809586777,373.679,0.66118428,2.885047959
4310,0,6141,117.5557041,69.28141823,0.807878047,6421,88.42490624,0.639354503,310.231,0.801823122,1.696785474
4311,1,6554,157.0757066,54.44387548,0.938009651,6696,91.3499424,0.461419319,351.638,0.6660774,2.885094149
4312,1,6754,158.4229652,54.90946319,0.93801288,6923,92.73327281,0.481671659,353.084,0.680792628,2.885166892
4313,1,5798,147.7754888,51.21879818,0.938013493,6007,85.91997952,0.722042341,333.626,0.65458839,2.885180716
4314,1,5945,149.0435479,51.65794151,0.938014397,6092,87.00235108,0.545312787,336.754,0.658773616,2.885201066
4315,1,5425,142.6172516,49.43054925,0.938014557,5577,83.11031543,0.540715638,320.942,0.661845312,2.885204672
4316,1,5453,143.3578088,49.68610008,0.938017452,5657,83.32451763,0.80570331,331.41,0.623898791,2.885269896
4317,1,6403,155.2596937,53.80948698,0.938021411,6553,90.291488,0.790493827,344.352,0.67855983,2.885359115
4318,1,5707,145.809709,50.53019103,0.938031916,5853,85.24305298,0.636231884,326.026,0.67470397,2.88559584
4319,0,6651,121.9725619,71.82760508,0.808218075,6970,92.02345468,0.767836527,323.925,0.796540527,1.698129317
4320,1,4813,133.9318558,46.41216119,0.938036807,4902,78.2821942,0.476629036,297.401,0.683818548,2.885706083
4321,1,6955,161.2222734,55.86764525,0.938040515,7163,94.10303414,0.494736093,365.669,0.653628093,2.885789668
4322,1,5407,142.5142151,49.3844757,0.938041418,5574,82.972322,0.522465939,320.289,0.662341834,2.885810026
4323,1,5630,145.920192,50.56422497,0.938042685,5816,84.66604182,0.623891844,328.83,0.6542977,2.885838596
4324,1,5375,141.6153422,49.07093781,0.938046785,5486,82.72643201,0.778985507,314.563,0.682610645,2.885931033
4325,1,6266,153.7870823,53.28839257,0.938047165,6522,89.32031677,0.632929293,352.127,0.63504076,2.8859396
4326,1,5667,145.9627999,50.57511184,0.938052498,5844,84.94379612,0.468385817,329.233,0.656986367,2.886059855
4327,1,5816,146.9887007,50.92931764,0.938055669,5964,86.05324626,0.782140936,327.771,0.680288626,2.886131358
4328,1,6531,156.7351213,54.30549274,0.938057577,6681,91.18951402,0.522647247,349.474,0.671985352,2.88617437
4329,1,6129,151.8238186,52.60259687,0.93806057,6282,88.33846936,0.603663942,340.971,0.662467533,2.886241889
4330,1,5602,144.7493033,50.15132192,0.938060974,5798,84.45524217,0.532003799,331.363,0.641128291,2.886251004
4331,1,5778,147.6286756,51.14864085,0.938061719,5937,85.77166251,0.703947368,329.831,0.667428056,2.886267809
4332,1,5480,143.3890125,49.67920084,0.938063089,5638,83.53054953,0.505721669,324.433,0.654244948,2.886298695
4333,1,6658,157.8593761,54.69229053,0.938063972,6877,92.07186806,0.653770621,360.628,0.643331428,2.886318613
4334,1,5195,139.8990205,48.46862375,0.938066834,5316,81.32944999,0.570127305,315.623,0.655327102,2.886383183
4335,1,5629,146.2485909,50.66662468,0.938071469,5805,84.6585223,0.474420565,326.678,0.662828749,2.886487738
4336,1,6330,153.922877,53.32514696,0.93807188,6521,89.77531018,0.548812207,347.406,0.659081231,2.886497005
4337,1,5153,138.2443653,47.89191875,0.938076031,5264,81.00002083,0.649810845,307.195,0.686185792,2.886590658
4338,1,6700,158.6770068,54.96848459,0.938080459,6901,92.36181543,0.690579262,356.427,0.662740447,2.886690582
4339,1,6087,150.6952793,52.20129321,0.938085805,6223,88.03527196,0.575059046,338.581,0.667249104,2.886811226
4340,0,5680,112.4361652,66.18108767,0.808416901,5788,85.04117011,0.622124863,291.784,0.83836908,1.698916852
4341,1,5302,140.7159458,48.74330149,0.938088747,5673,82.16274135,0.631190476,396.837,0.423082705,2.886877611
4342,1,6382,154.5048236,53.51912276,0.938090126,6571,90.14330133,0.551980626,352.451,0.645608396,2.886908746
4343,1,5855,148.7202037,51.51445869,0.938092416,6019,86.34128523,0.56017987,332.262,0.666462033,2.886960427
4344,1,5082,138.390752,47.93581173,0.938094228,5220,80.44006071,0.550595883,312.621,0.653443781,2.887001326
4345,1,6297,153.2806867,53.09121013,0.938099478,6509,89.54099292,0.734943978,349.108,0.649267935,2.887119851
4346,1,7003,161.9215498,56.08318314,0.938101594,7165,94.42720229,0.743418259,363.2,0.667117465,2.887167608
4347,1,6758,159.4358839,55.2183359,0.938110651,6911,92.76072899,0.817368166,356.072,0.669811198,2.887372126
4348,1,6592,156.7144591,54.27538318,0.938111655,6744,91.61438249,0.549883217,351.665,0.669836439,2.887394799
4349,1,5934,150.5349016,52.13335413,0.938116179,6174,86.92182383,0.473205742,344.993,0.626522741,2.887496962
4350,1,5390,142.151474,49.22993724,0.938116341,5571,82.84178382,0.512991339,322.646,0.650647939,2.887500615
4351,1,5630,145.5272168,50.39885751,0.938116767,5765,84.66604182,0.551960784,327.243,0.660659262,2.887510234
4352,1,6590,156.9754775,54.36314605,0.938117856,6770,91.60048362,0.527368758,352.054,0.668154215,2.887534826
4353,1,6259,152.6585952,52.8667428,0.938121234,6412,89.27041117,0.509358724,345.572,0.658624258,2.887611136
4354,1,5183,139.5960094,48.34208962,0.938123847,5319,81.23546369,0.478578024,313.212,0.663917762,2.887670155
4355,1,6650,157.6353342,54.58487463,0.938133757,6763,92.01653641,0.825062035,351.002,0.678285179,2.887894042
4356,1,5828,147.6923116,51.14185008,0.938133815,5976,86.14197622,0.482650104,330.746,0.669484006,2.887895361
4357,1,6006,149.9271043,51.91519217,0.938135061,6189,87.44756546,0.483185841,342.969,0.641631176,2.887923517
4358,1,5716,145.9766189,50.54666948,0.938136553,5882,85.31024111,0.758090186,328.482,0.665700574,2.887957217
4359,1,6688,157.5551481,54.55586111,0.938136679,6837,92.27906629,0.485129842,353.102,0.674071202,2.887960064
4360,1,6725,159.0193445,55.05960557,0.938144235,6922,92.53397181,0.769803114,356.65,0.664381753,2.888130833
4361,1,6389,155.9191766,53.98434129,0.938148609,6630,90.19272394,0.625636506,349.15,0.658595349,2.888229677
4362,1,6294,152.9953205,52.96932472,0.938155077,6458,89.51966094,0.520466386,345.596,0.662215266,2.888375892
4363,1,6198,152.1402329,52.67171764,0.938158867,6338,88.83433288,0.480614144,340.604,0.671370026,2.888461582
4364,0,8279,136.8340672,80.01822886,0.811189809,8597,102.6701037,0.738010341,359.917,0.80312478,1.71003619
4365,1,6019,150.3158092,52.03914055,0.938161205,6218,87.54215453,0.699802349,334.892,0.674411025,2.888514445
4366,1,6183,151.9801764,52.61473703,0.938162675,6306,88.7267722,0.835540541,341.053,0.667982927,2.888547677
4367,1,6184,152.8100817,52.90201198,0.938162757,6323,88.73394697,0.588280061,341.848,0.664987158,2.888549527
4368,1,5309,141.2887668,48.91029457,0.938170857,5451,82.21696141,0.528574273,313.077,0.680644379,2.88873269
4369,1,7200,164.6538465,56.99786131,0.938172611,7446,95.7461473,0.519592986,378.561,0.631350633,2.888772364
